journey_key,customer_key,product_key,date_key,stage,action,duration,visit_count,duration_bucket
3224,65,13,894,Homepage,View,188.0,1,Long
3225,80,13,249,ProductPage,View,138.0,1,Long
3226,79,15,148,Checkout,Drop-off,,1,Long
3227,70,9,345,ProductPage,View,144.0,1,Long
3228,63,4,289,Checkout,Drop-off,,1,Long
3229,21,8,727,Homepage,Click,197.0,1,Long
3230,24,8,848,Checkout,Purchase,26.0,1,Short
3231,48,2,710,Homepage,Click,202.0,1,Long
3232,84,9,332,Homepage,View,125.0,1,Long
3233,69,20,384,Homepage,View,277.0,1,Long
3234,15,2,203,ProductPage,View,13.0,1,Short
3235,28,5,356,Homepage,View,186.0,1,Long
3236,59,4,805,ProductPage,View,157.0,1,Long
3237,92,12,58,ProductPage,View,17.0,1,Short
3238,89,18,756,Checkout,Drop-off,,1,Long
3239,91,4,782,Homepage,Click,255.0,1,Long
3240,25,15,245,Checkout,Purchase,109.0,1,Medium
3241,69,20,101,Homepage,View,296.0,1,Long
3242,22,8,112,ProductPage,View,26.0,1,Short
3243,81,6,686,ProductPage,View,88.0,1,Medium
3244,28,10,864,ProductPage,View,240.0,1,Long
3245,20,3,603,Checkout,Drop-off,,1,Long
3246,58,17,832,Homepage,Click,79.0,1,Medium
3247,27,18,379,Checkout,Purchase,222.0,1,Long
3248,60,1,518,Homepage,View,154.0,1,Long
3249,85,10,550,ProductPage,View,233.0,1,Long
3250,6,20,748,Homepage,View,75.0,1,Medium
3251,11,8,1093,ProductPage,View,52.0,1,Medium
3252,85,16,505,Checkout,Drop-off,,1,Long
3253,90,2,120,Homepage,Click,11.0,1,Short
3254,95,12,584,Checkout,Purchase,144.0,1,Long
3255,47,10,68,Homepage,Click,17.0,1,Short
3256,8,8,525,Homepage,View,55.0,1,Medium
3257,22,14,982,Checkout,Drop-off,,1,Long
3258,90,12,438,Homepage,View,10.0,1,Short
3259,49,12,657,ProductPage,View,249.0,1,Long
3260,17,12,270,ProductPage,View,198.0,1,Long
3261,89,7,446,Checkout,Drop-off,,1,Long
3262,80,17,92,Homepage,Click,295.0,1,Long
3263,98,12,507,ProductPage,Click,69.0,1,Medium
3264,74,4,328,Checkout,Purchase,79.0,1,Medium
3265,11,5,884,Homepage,View,160.0,1,Long
3266,56,18,1006,ProductPage,View,105.0,1,Medium
3267,5,15,655,ProductPage,View,35.0,1,Medium
3268,99,18,107,Checkout,Drop-off,,1,Long
3269,48,8,839,Homepage,View,254.0,1,Long
3270,4,2,580,ProductPage,View,217.0,1,Long
3271,61,19,166,Homepage,Click,263.0,1,Long
3272,32,19,179,Checkout,Purchase,120.0,1,Medium
3273,21,14,487,Homepage,View,259.0,1,Long
3274,90,20,220,ProductPage,View,106.0,1,Medium
3275,78,13,356,Homepage,View,22.0,1,Short
3276,42,1,392,Homepage,View,133.0,1,Long
3277,34,18,565,Homepage,View,196.0,1,Long
3278,97,14,695,ProductPage,View,64.0,1,Medium
3279,14,15,335,Homepage,Click,43.0,1,Medium
3280,94,17,791,Checkout,Purchase,271.0,1,Long
3281,64,9,731,ProductPage,View,71.0,1,Medium
3282,43,16,763,ProductPage,View,183.0,1,Long
3283,68,18,521,ProductPage,View,56.0,1,Medium
3284,36,19,160,ProductPage,View,64.0,1,Medium
3285,25,3,1098,Homepage,View,244.0,1,Long
3286,57,2,341,ProductPage,View,174.0,1,Long
3287,96,9,410,Homepage,Click,277.0,1,Long
3288,74,7,585,ProductPage,Click,201.0,1,Long
3289,50,9,37,ProductPage,Click,203.0,1,Long
3290,99,3,562,Checkout,Purchase,78.0,1,Medium
3291,14,15,356,Checkout,Drop-off,,1,Long
3292,42,17,139,Homepage,Click,141.0,1,Long
3293,31,4,568,ProductPage,Click,167.0,1,Long
3294,34,10,877,Checkout,Purchase,27.0,1,Short
3295,59,4,1005,ProductPage,View,29.0,1,Short
3296,82,14,351,Checkout,Drop-off,,1,Long
3297,96,11,269,ProductPage,View,278.0,1,Long
3298,79,5,216,ProductPage,View,118.0,1,Medium
3299,85,2,791,Homepage,View,169.0,1,Long
3300,57,13,199,Homepage,View,78.0,1,Medium
3301,41,9,981,Homepage,View,151.0,1,Long
3302,69,4,365,Checkout,Drop-off,,1,Long
3303,78,12,111,Homepage,Click,113.0,1,Medium
3304,67,19,1092,Homepage,Click,24.0,1,Short
3305,98,14,902,ProductPage,Click,13.0,1,Short
3306,99,19,349,ProductPage,Click,109.0,1,Medium
3307,29,13,595,Homepage,View,77.0,1,Medium
3308,25,3,431,ProductPage,View,171.0,1,Long
3309,85,2,178,Homepage,View,31.0,1,Medium
3310,74,12,274,Homepage,Click,60.0,1,Medium
3311,75,8,567,Homepage,View,134.0,1,Long
3312,1,2,93,ProductPage,View,40.0,1,Medium
3313,46,14,868,Homepage,View,174.0,1,Long
3314,9,9,424,Homepage,View,172.0,1,Long
3315,21,4,312,Homepage,Click,73.0,1,Medium
3316,17,1,918,ProductPage,Click,20.0,1,Short
3317,20,20,385,Checkout,Drop-off,,1,Long
3318,78,9,591,Homepage,View,217.0,1,Long
3319,48,15,1024,ProductPage,View,180.0,1,Long
3320,31,5,304,Checkout,Drop-off,,1,Long
3321,17,19,508,Homepage,View,89.0,1,Medium
3322,41,3,880,Checkout,Drop-off,,1,Long
3323,56,19,125,Homepage,View,86.0,1,Medium
3324,3,6,827,Homepage,View,212.0,1,Long
3325,40,13,934,ProductPage,View,80.0,1,Medium
3326,36,11,875,ProductPage,View,282.0,1,Long
3327,78,12,120,ProductPage,View,283.0,1,Long
3328,29,3,751,ProductPage,View,84.0,1,Medium
3329,21,16,94,Homepage,View,255.0,1,Long
3330,16,5,103,Checkout,Drop-off,,1,Long
3331,7,4,220,Homepage,View,30.0,1,Medium
3332,93,16,63,ProductPage,View,158.0,1,Long
3333,18,10,611,ProductPage,View,227.0,1,Long
3334,56,3,985,Homepage,View,57.0,1,Medium
3335,75,12,520,Homepage,Click,107.0,1,Medium
3336,85,9,1009,ProductPage,Click,251.0,1,Long
3337,38,3,1070,ProductPage,Click,147.0,1,Long
3338,87,12,236,Checkout,Purchase,242.0,1,Long
3339,36,5,808,ProductPage,View,100.0,1,Medium
3340,32,7,900,ProductPage,View,122.0,1,Long
3341,84,1,867,Checkout,Drop-off,,1,Long
3342,23,16,414,Homepage,Click,93.0,1,Medium
3343,95,14,51,Homepage,View,189.0,1,Long
3344,1,5,232,Checkout,Drop-off,,1,Long
3345,70,5,907,Checkout,Drop-off,,1,Long
3346,57,11,260,Homepage,Click,140.0,1,Long
3347,58,4,1125,Homepage,View,199.0,1,Long
3348,80,19,703,Homepage,View,290.0,1,Long
3349,26,20,548,Checkout,Drop-off,,1,Long
3350,23,3,425,Homepage,Click,18.0,1,Short
3351,60,7,135,Homepage,Click,104.0,1,Medium
3352,55,6,812,Checkout,Purchase,257.0,1,Long
3353,77,5,596,Homepage,View,283.0,1,Long
3354,100,13,1057,Homepage,View,101.0,1,Medium
3355,58,10,387,ProductPage,View,258.0,1,Long
3356,49,19,221,ProductPage,View,273.0,1,Long
3357,36,18,911,ProductPage,View,126.0,1,Long
3358,71,15,1016,ProductPage,View,282.0,1,Long
3359,12,8,419,Checkout,Drop-off,,1,Long
3360,71,8,461,Checkout,Drop-off,,1,Long
3361,83,10,1105,ProductPage,View,271.0,1,Long
3362,41,7,427,Homepage,Click,88.0,1,Medium
3363,7,13,572,Homepage,Click,156.0,1,Long
3364,24,12,342,Checkout,Purchase,210.0,1,Long
3365,10,10,73,Checkout,Drop-off,,1,Long
3366,77,3,832,Homepage,View,147.0,1,Long
3367,100,12,323,Homepage,View,131.0,1,Long
3368,49,18,657,ProductPage,View,70.0,1,Medium
3369,54,12,402,ProductPage,View,31.0,1,Medium
3370,48,7,113,Checkout,Drop-off,,1,Long
3371,87,2,469,Homepage,Click,70.0,1,Medium
3372,83,4,658,Homepage,View,67.0,1,Medium
3373,79,17,857,Checkout,Drop-off,,1,Long
3374,86,13,595,Checkout,Drop-off,,1,Long
3375,54,10,909,ProductPage,View,249.0,1,Long
3376,57,11,646,Checkout,Drop-off,,1,Long
3377,95,16,770,Homepage,Click,197.0,1,Long
3378,91,20,611,Homepage,Click,232.0,1,Long
3379,56,15,970,Homepage,View,26.0,1,Short
3380,97,18,763,ProductPage,View,68.0,1,Medium
3381,66,2,754,Homepage,View,137.0,1,Long
3382,28,8,1029,Homepage,View,197.0,1,Long
3383,4,19,196,Checkout,Drop-off,,1,Long
3384,18,9,763,ProductPage,View,299.0,1,Long
3385,71,6,523,Homepage,View,286.0,1,Long
3386,19,16,531,ProductPage,View,228.0,1,Long
3387,6,11,949,Checkout,Drop-off,,1,Long
3388,1,1,576,Homepage,Click,18.0,1,Short
3389,66,12,680,Homepage,View,14.0,1,Short
3390,73,8,1034,ProductPage,View,295.0,1,Long
3391,80,15,723,Checkout,Drop-off,,1,Long
3392,33,14,920,Homepage,View,123.0,1,Long
3393,16,3,149,ProductPage,View,216.0,1,Long
3394,70,8,967,ProductPage,View,161.0,1,Long
3395,44,17,943,Homepage,Click,245.0,1,Long
3396,81,9,33,ProductPage,Click,93.0,1,Medium
3397,49,17,540,Checkout,Purchase,67.0,1,Medium
3398,86,7,543,Homepage,View,60.0,1,Medium
3399,70,3,215,Checkout,Drop-off,,1,Long
3400,18,9,974,Checkout,Drop-off,,1,Long
3401,10,16,89,Homepage,Click,33.0,1,Medium
3402,5,20,1126,Homepage,View,248.0,1,Long
3403,6,4,237,ProductPage,View,46.0,1,Medium
3404,81,3,669,Checkout,Drop-off,,1,Long
3405,88,19,371,Homepage,View,205.0,1,Long
3406,86,6,667,ProductPage,View,296.0,1,Long
3407,96,1,223,ProductPage,View,116.0,1,Medium
3408,67,12,923,Homepage,Click,279.0,1,Long
3409,23,13,958,Homepage,Click,65.0,1,Medium
3410,20,5,66,ProductPage,Click,198.0,1,Long
3411,36,4,202,ProductPage,Click,109.0,1,Medium
3412,72,2,175,Homepage,Click,226.0,1,Long
3413,51,5,636,Homepage,View,296.0,1,Long
3414,58,15,612,ProductPage,View,71.0,1,Medium
3415,57,1,847,Homepage,Click,214.0,1,Long
3416,48,6,633,Homepage,Click,215.0,1,Long
3417,34,20,124,ProductPage,Click,59.0,1,Medium
3418,79,8,503,ProductPage,Click,111.0,1,Medium
3419,25,3,32,Homepage,Click,260.0,1,Long
3420,25,4,691,Homepage,View,102.0,1,Medium
3421,76,11,163,Checkout,Drop-off,,1,Long
3422,43,5,944,ProductPage,View,232.0,1,Long
3423,48,2,302,Homepage,View,149.0,1,Long
3424,48,14,885,Homepage,View,123.0,1,Long
3425,41,13,596,ProductPage,View,37.0,1,Medium
3426,32,1,171,Homepage,Click,35.0,1,Medium
3427,24,18,241,ProductPage,Click,283.0,1,Long
3428,30,16,708,Homepage,View,63.0,1,Medium
3429,76,7,1117,Checkout,Drop-off,,1,Long
3430,24,19,865,Checkout,Drop-off,,1,Long
3431,39,16,389,Homepage,Click,217.0,1,Long
3432,16,17,65,Homepage,Click,122.0,1,Long
3433,41,8,306,Homepage,Click,212.0,1,Long
3434,96,14,812,Checkout,Purchase,104.0,1,Medium
3435,84,12,917,Checkout,Drop-off,,1,Long
3436,24,4,468,Checkout,Drop-off,,1,Long
3437,43,9,594,Homepage,View,210.0,1,Long
3438,47,19,576,ProductPage,View,105.0,1,Medium
3439,30,11,139,Checkout,Drop-off,,1,Long
3440,73,7,53,Homepage,View,34.0,1,Medium
3441,18,4,748,ProductPage,View,108.0,1,Medium
3442,47,11,1096,ProductPage,View,244.0,1,Long
3443,62,5,1074,Homepage,Click,46.0,1,Medium
3444,8,18,998,Homepage,Click,77.0,1,Medium
3445,88,18,1118,Homepage,View,38.0,1,Medium
3446,77,7,651,Checkout,Drop-off,,1,Long
3447,96,1,662,Homepage,Click,96.0,1,Medium
3448,58,2,188,Checkout,Purchase,247.0,1,Long
3449,77,9,353,Checkout,Drop-off,,1,Long
3450,85,17,1104,Checkout,Drop-off,,1,Long
3451,56,1,520,ProductPage,View,65.0,1,Medium
3452,34,8,235,Homepage,View,208.0,1,Long
3453,60,6,87,ProductPage,View,10.0,1,Short
3454,83,13,251,Checkout,Drop-off,,1,Long
3455,88,15,165,Homepage,Click,288.0,1,Long
3456,56,12,92,Homepage,Click,289.0,1,Long
3457,30,10,215,Homepage,Click,87.0,1,Medium
3458,51,12,388,Homepage,View,141.0,1,Long
3459,37,9,115,Checkout,Drop-off,,1,Long
3460,57,9,341,Homepage,Click,76.0,1,Medium
3461,40,17,781,Checkout,Purchase,286.0,1,Long
3462,24,20,836,Homepage,Click,39.0,1,Medium
3463,56,11,543,Homepage,View,99.0,1,Medium
3464,100,15,474,ProductPage,View,43.0,1,Medium
3465,86,15,167,ProductPage,View,189.0,1,Long
3466,69,10,875,Homepage,Click,295.0,1,Long
3467,11,1,434,ProductPage,Click,30.0,1,Medium
3468,27,11,940,Homepage,Click,298.0,1,Long
3469,94,17,631,Homepage,View,57.0,1,Medium
3470,55,7,846,ProductPage,View,181.0,1,Long
3471,43,4,542,Homepage,View,24.0,1,Short
3472,52,2,587,ProductPage,View,145.0,1,Long
3473,63,15,370,ProductPage,View,131.0,1,Long
3474,43,9,262,ProductPage,View,208.0,1,Long
3475,99,7,208,Homepage,View,144.0,1,Long
3476,27,14,680,Homepage,View,260.0,1,Long
3477,100,6,408,Homepage,Click,216.0,1,Long
3478,93,10,38,Homepage,Click,168.0,1,Long
3479,95,17,287,ProductPage,Click,283.0,1,Long
3480,40,6,96,Checkout,Purchase,181.0,1,Long
3481,49,1,930,Homepage,Click,42.0,1,Medium
3482,66,3,289,ProductPage,Drop-off,,1,Long
3483,78,11,571,ProductPage,View,127.0,1,Long
3484,95,7,147,Checkout,Drop-off,,1,Long
3485,66,1,441,ProductPage,View,113.0,1,Medium
3486,67,2,769,ProductPage,View,108.0,1,Medium
3487,35,16,149,Checkout,Drop-off,,1,Long
3488,31,2,303,Homepage,Click,135.0,1,Long
3489,71,11,312,Homepage,View,26.0,1,Short
3490,80,6,1039,Checkout,Drop-off,,1,Long
3491,90,10,722,Checkout,Drop-off,,1,Long
3492,41,7,84,Checkout,Drop-off,,1,Long
3493,27,15,1024,Checkout,Drop-off,,1,Long
3494,44,14,953,Homepage,Click,214.0,1,Long
3495,69,11,448,Homepage,Click,67.0,1,Medium
3496,65,15,135,ProductPage,Click,186.0,1,Long
3497,91,18,833,ProductPage,Click,128.0,1,Long
3498,58,11,667,Homepage,Click,219.0,1,Long
3499,14,16,206,ProductPage,Click,141.0,1,Long
3500,26,5,75,Homepage,View,280.0,1,Long
3501,87,6,990,ProductPage,View,95.0,1,Medium
3502,28,7,318,ProductPage,View,70.0,1,Medium
3503,88,12,96,Checkout,Drop-off,,1,Long
3504,70,19,632,Homepage,View,115.0,1,Medium
3505,25,3,783,Homepage,Click,160.0,1,Long
3506,35,1,198,ProductPage,Click,209.0,1,Long
3507,100,12,784,ProductPage,Click,45.0,1,Medium
3508,93,20,836,ProductPage,Click,23.0,1,Short
3509,84,11,867,Checkout,Purchase,71.0,1,Medium
3510,87,19,148,Homepage,Click,134.0,1,Long
3511,71,13,472,Homepage,Click,99.0,1,Medium
3512,18,1,785,Homepage,Click,119.0,1,Medium
3513,24,1,833,ProductPage,Click,264.0,1,Long
3514,85,9,460,ProductPage,Click,282.0,1,Long
3515,5,8,84,Homepage,View,280.0,1,Long
3516,86,11,1078,ProductPage,View,225.0,1,Long
3517,34,7,410,Checkout,Drop-off,,1,Long
3518,96,18,882,ProductPage,View,125.0,1,Long
3519,98,17,505,Homepage,View,47.0,1,Medium
3520,53,3,772,ProductPage,View,156.0,1,Long
3521,97,13,803,ProductPage,View,95.0,1,Medium
3522,72,20,927,Homepage,Click,138.0,1,Long
3523,58,19,886,Homepage,View,249.0,1,Long
3524,100,2,523,Homepage,Click,82.0,1,Medium
3525,87,12,1020,Checkout,Purchase,90.0,1,Medium
3526,52,1,1106,Homepage,View,201.0,1,Long
3527,14,17,219,Checkout,Drop-off,,1,Long
3528,60,13,83,Homepage,View,290.0,1,Long
3529,6,16,1053,ProductPage,View,141.0,1,Long
3530,89,12,265,Homepage,View,179.0,1,Long
3531,70,5,978,Checkout,Drop-off,,1,Long
3532,25,12,911,ProductPage,View,81.0,1,Medium
3533,63,17,468,Homepage,Click,279.0,1,Long
3534,45,7,1094,Checkout,Purchase,136.0,1,Long
3535,75,16,359,Homepage,Click,150.0,1,Long
3536,16,6,780,Checkout,Purchase,260.0,1,Long
3537,37,14,642,Homepage,Click,224.0,1,Long
3538,40,18,627,Checkout,Purchase,217.0,1,Long
3539,52,2,1060,ProductPage,View,273.0,1,Long
3540,37,7,653,Homepage,View,210.0,1,Long
3541,83,1,576,Homepage,Click,267.0,1,Long
3542,47,14,563,ProductPage,Click,239.0,1,Long
3543,75,6,547,Checkout,Drop-off,,1,Long
3544,93,15,933,Homepage,Click,18.0,1,Short
3545,78,6,588,ProductPage,Click,29.0,1,Short
3546,69,11,681,ProductPage,Click,197.0,1,Long
3547,97,17,994,ProductPage,Click,255.0,1,Long
3548,3,6,669,Checkout,Purchase,295.0,1,Long
3549,22,6,296,ProductPage,View,172.0,1,Long
3550,40,20,193,Homepage,Click,255.0,1,Long
3551,58,13,487,Homepage,View,84.0,1,Medium
3552,22,19,856,Checkout,Drop-off,,1,Long
3553,34,20,777,Checkout,Drop-off,,1,Long
3554,94,1,48,Checkout,Drop-off,,1,Long
3555,92,20,1092,Homepage,Click,263.0,1,Long
3556,7,9,1011,Checkout,Purchase,23.0,1,Short
3557,36,15,775,Checkout,Drop-off,,1,Long
3558,74,16,639,ProductPage,View,298.0,1,Long
3559,84,5,794,ProductPage,View,21.0,1,Short
3560,77,13,1085,ProductPage,View,278.0,1,Long
3561,96,1,798,Homepage,View,206.0,1,Long
3562,43,14,994,Homepage,View,43.0,1,Medium
3563,65,16,671,ProductPage,View,265.0,1,Long
3564,78,19,482,Checkout,Drop-off,,1,Long
3565,67,14,258,Homepage,Click,129.0,1,Long
3566,50,3,470,ProductPage,Click,82.0,1,Medium
3567,20,9,577,ProductPage,Click,204.0,1,Long
3568,84,7,562,Homepage,View,288.0,1,Long
3569,52,19,672,ProductPage,View,286.0,1,Long
3570,26,12,508,Homepage,View,48.0,1,Medium
3571,11,13,703,Homepage,View,248.0,1,Long
3572,6,12,620,Homepage,Click,288.0,1,Long
3573,94,9,526,ProductPage,Click,88.0,1,Medium
3574,9,1,217,ProductPage,Click,245.0,1,Long
3575,68,20,272,Checkout,Purchase,277.0,1,Long
3576,97,3,700,ProductPage,View,178.0,1,Long
3577,65,18,140,Checkout,Drop-off,,1,Long
3578,86,18,442,Homepage,View,208.0,1,Long
3579,26,15,1059,Checkout,Drop-off,,1,Long
3580,30,16,200,Checkout,Drop-off,,1,Long
3581,87,11,713,Checkout,Drop-off,,1,Long
3582,63,14,701,Checkout,Drop-off,,1,Long
3583,59,2,896,Checkout,Drop-off,,1,Long
3584,44,2,392,ProductPage,View,261.0,1,Long
3585,47,8,65,Homepage,Click,84.0,1,Medium
3586,17,9,668,Homepage,View,210.0,1,Long
3587,47,13,269,ProductPage,View,133.0,1,Long
3588,10,6,930,ProductPage,View,199.0,1,Long
3589,77,8,816,ProductPage,View,172.0,1,Long
3590,65,17,567,ProductPage,View,110.0,1,Medium
3591,30,4,1048,Homepage,Click,20.0,1,Short
3592,52,19,1107,Checkout,Purchase,242.0,1,Long
3593,11,2,952,Homepage,View,73.0,1,Medium
3594,79,4,635,ProductPage,View,21.0,1,Short
3595,52,8,581,Checkout,Drop-off,,1,Long
3596,8,1,461,Homepage,View,195.0,1,Long
3597,14,5,1076,Homepage,View,83.0,1,Medium
3598,56,19,755,ProductPage,View,11.0,1,Short
3599,52,5,621,Homepage,Click,243.0,1,Long
3600,97,19,345,Checkout,Purchase,151.0,1,Long
3601,78,9,349,Checkout,Drop-off,,1,Long
3602,81,10,401,Checkout,Drop-off,,1,Long
3603,35,20,111,ProductPage,View,266.0,1,Long
3604,4,2,938,Homepage,View,127.0,1,Long
3605,64,6,644,Homepage,Click,85.0,1,Medium
3606,89,11,196,Homepage,View,293.0,1,Long
3607,83,20,355,Homepage,View,213.0,1,Long
3608,50,3,983,Checkout,Drop-off,,1,Long
3609,14,5,95,Checkout,Drop-off,,1,Long
3610,37,2,230,ProductPage,View,94.0,1,Medium
3611,33,11,202,ProductPage,View,42.0,1,Medium
3612,89,15,888,Homepage,View,257.0,1,Long
3613,66,18,1102,Homepage,Click,41.0,1,Medium
3614,50,3,1073,Homepage,View,164.0,1,Long
3615,69,2,1086,ProductPage,View,166.0,1,Long
3616,17,16,377,Homepage,View,102.0,1,Medium
3617,10,10,67,Homepage,View,237.0,1,Long
3618,67,14,34,ProductPage,View,246.0,1,Long
3619,95,16,481,ProductPage,View,193.0,1,Long
3620,92,18,991,Homepage,View,235.0,1,Long
3621,92,6,1120,ProductPage,View,163.0,1,Long
3622,85,17,326,ProductPage,View,21.0,1,Short
3623,29,6,661,ProductPage,View,89.0,1,Medium
3624,63,20,746,ProductPage,View,77.0,1,Medium
3625,66,11,577,Checkout,Drop-off,,1,Long
3626,22,14,538,ProductPage,View,10.0,1,Short
3627,32,5,1080,Homepage,Click,36.0,1,Medium
3628,37,19,216,Homepage,View,117.0,1,Medium
3629,86,10,457,Checkout,Drop-off,,1,Long
3630,80,20,758,ProductPage,View,71.0,1,Medium
3631,58,6,805,ProductPage,View,24.0,1,Short
3632,50,12,687,ProductPage,View,219.0,1,Long
3633,25,6,299,Checkout,Drop-off,,1,Long
3634,31,6,280,ProductPage,View,231.0,1,Long
3635,48,20,570,Homepage,Click,230.0,1,Long
3636,49,18,892,Homepage,View,188.0,1,Long
3637,41,18,589,ProductPage,View,97.0,1,Medium
3638,93,16,682,Homepage,View,93.0,1,Medium
3639,65,7,980,ProductPage,View,264.0,1,Long
3640,67,15,551,ProductPage,View,20.0,1,Short
3641,96,1,854,Homepage,Click,84.0,1,Medium
3642,100,4,907,ProductPage,Click,160.0,1,Long
3643,32,1,1047,ProductPage,Click,205.0,1,Long
3644,46,12,1028,ProductPage,Click,144.0,1,Long
3645,57,18,300,Homepage,Click,206.0,1,Long
3646,66,18,623,ProductPage,Click,247.0,1,Long
3647,73,13,852,ProductPage,Click,112.0,1,Medium
3648,70,15,1023,Homepage,View,63.0,1,Medium
3649,7,18,1095,ProductPage,View,276.0,1,Long
3650,42,9,956,Checkout,Drop-off,,1,Long
3651,73,4,612,Homepage,View,249.0,1,Long
3652,86,17,497,Checkout,Drop-off,,1,Long
3653,33,18,746,Checkout,Drop-off,,1,Long
3654,41,8,862,Homepage,View,55.0,1,Medium
3655,63,13,981,Checkout,Drop-off,,1,Long
3656,78,3,808,Checkout,Drop-off,,1,Long
3657,74,4,373,Checkout,Drop-off,,1,Long
3658,49,5,633,ProductPage,View,251.0,1,Long
3659,43,17,816,Homepage,Click,271.0,1,Long
3660,19,11,977,ProductPage,Click,286.0,1,Long
3661,63,15,820,ProductPage,Click,25.0,1,Short
3662,65,8,133,Checkout,Purchase,81.0,1,Medium
3663,46,10,736,Homepage,Click,103.0,1,Medium
3664,73,5,764,ProductPage,Click,68.0,1,Medium
3665,8,7,566,ProductPage,Click,38.0,1,Medium
3666,1,17,463,Homepage,Click,233.0,1,Long
3667,42,2,503,Homepage,View,289.0,1,Long
3668,75,19,441,Homepage,View,18.0,1,Short
3669,31,13,232,Homepage,View,187.0,1,Long
3670,78,19,684,Homepage,View,269.0,1,Long
3671,50,14,441,Homepage,View,216.0,1,Long
3672,62,15,1100,Homepage,View,231.0,1,Long
3673,12,14,325,Checkout,Drop-off,,1,Long
3674,57,16,154,Homepage,View,234.0,1,Long
3675,62,9,837,ProductPage,View,51.0,1,Medium
3676,39,2,1055,ProductPage,View,169.0,1,Long
3677,83,14,844,Homepage,Click,111.0,1,Medium
3678,67,3,152,ProductPage,Click,96.0,1,Medium
3679,14,1,382,ProductPage,Click,175.0,1,Long
3680,94,16,1057,Homepage,View,86.0,1,Medium
3681,85,2,725,Homepage,View,87.0,1,Medium
3682,42,13,189,Homepage,Click,169.0,1,Long
3683,98,6,641,Homepage,Click,295.0,1,Long
3684,2,9,640,Homepage,Click,217.0,1,Long
3685,74,20,1122,Checkout,Purchase,71.0,1,Medium
3686,69,1,1067,ProductPage,View,90.0,1,Medium
3687,43,16,37,ProductPage,View,23.0,1,Short
3688,39,2,429,ProductPage,View,210.0,1,Long
3689,36,16,697,Homepage,Click,210.0,1,Long
3690,44,5,1078,Checkout,Purchase,125.0,1,Long
3691,58,3,217,ProductPage,View,118.0,1,Medium
3692,46,9,804,ProductPage,View,268.0,1,Long
3693,28,3,135,ProductPage,View,166.0,1,Long
3694,3,6,474,Homepage,View,264.0,1,Long
3695,54,14,765,Homepage,View,160.0,1,Long
3696,1,2,437,ProductPage,View,231.0,1,Long
3697,37,2,316,ProductPage,View,143.0,1,Long
3698,94,11,119,Homepage,View,76.0,1,Medium
3699,81,14,200,Homepage,View,156.0,1,Long
3700,68,18,290,Homepage,Click,161.0,1,Long
3701,70,3,84,ProductPage,Click,205.0,1,Long
3702,55,19,1084,Homepage,Click,70.0,1,Medium
3703,85,15,293,ProductPage,Click,72.0,1,Medium
3704,56,16,899,ProductPage,Click,234.0,1,Long
3705,57,19,278,Homepage,Click,49.0,1,Medium
3706,55,17,748,Homepage,Click,165.0,1,Long
3707,65,10,104,ProductPage,Click,242.0,1,Long
3708,22,5,443,Homepage,Click,267.0,1,Long
3709,47,14,389,ProductPage,Click,244.0,1,Long
3710,18,4,545,ProductPage,Click,16.0,1,Short
3711,82,2,1017,Homepage,View,175.0,1,Long
3712,5,20,539,Checkout,Drop-off,,1,Long
3713,51,9,466,ProductPage,View,254.0,1,Long
3714,39,4,780,ProductPage,View,125.0,1,Long
3715,77,2,707,ProductPage,View,10.0,1,Short
3716,86,6,141,ProductPage,View,129.0,1,Long
3717,22,1,95,ProductPage,View,273.0,1,Long
3718,26,7,710,Homepage,Click,136.0,1,Long
3719,35,6,462,ProductPage,Click,270.0,1,Long
3720,57,15,1116,Homepage,Click,228.0,1,Long
3721,32,5,632,ProductPage,Click,185.0,1,Long
3722,74,15,815,Checkout,Purchase,132.0,1,Long
3723,40,19,295,ProductPage,View,99.0,1,Medium
3724,70,18,536,Homepage,View,70.0,1,Medium
3725,59,11,702,ProductPage,View,100.0,1,Medium
3726,8,5,522,Homepage,View,106.0,1,Medium
3727,81,10,647,ProductPage,View,62.0,1,Medium
3728,20,2,920,Checkout,Drop-off,,1,Long
3729,66,11,1051,ProductPage,View,133.0,1,Long
3730,18,12,664,Homepage,Click,32.0,1,Medium
3731,28,8,837,Homepage,Click,128.0,1,Long
3732,60,17,508,Checkout,Purchase,169.0,1,Long
3733,47,1,124,Homepage,View,223.0,1,Long
3734,99,15,1005,ProductPage,View,253.0,1,Long
3735,24,12,704,Homepage,Click,78.0,1,Medium
3736,19,12,123,Homepage,View,79.0,1,Medium
3737,86,8,1011,ProductPage,View,35.0,1,Medium
3738,82,17,631,Homepage,View,71.0,1,Medium
3739,42,15,841,Homepage,Click,71.0,1,Medium
3740,68,19,49,Checkout,Purchase,295.0,1,Long
3741,48,2,255,Homepage,View,238.0,1,Long
3742,81,20,574,ProductPage,View,197.0,1,Long
3743,60,19,143,ProductPage,View,56.0,1,Medium
3744,25,5,72,ProductPage,View,120.0,1,Medium
3745,17,3,363,Homepage,Click,101.0,1,Medium
3746,57,13,245,Homepage,View,249.0,1,Long
3747,4,3,104,ProductPage,View,82.0,1,Medium
3748,9,20,77,Homepage,Click,39.0,1,Medium
3749,69,16,554,Homepage,View,163.0,1,Long
3750,34,9,700,Homepage,View,87.0,1,Medium
3751,27,17,700,ProductPage,View,195.0,1,Long
3752,8,6,700,ProductPage,View,141.0,1,Long
