engagement_key,product_key,date_key,campaign_id,content_type,likes,views_clicks_combined,engagement_score,views,clicks
2908,19,932,8,socialmedia,2,1243-75,,1243,75
2909,16,887,8,newsletter,1,949-35,,949,35
2910,1,766,9,Newsletter,14,1257-172,,1257,172
2911,6,938,18,Video,2,1169-97,,1169,97
2912,15,347,8,VIDEO,182,3181-549,,3181,549
2913,19,624,2,newsletter,6,260-55,,260,55
2914,14,946,1,Blog,1,963-54,,963,54
2915,11,848,10,VIDEO,2,1121-70,,1121,70
2916,3,354,14,video,42,2798-220,,2798,220
2917,11,1084,20,video,0,198-2,,198,2
2918,20,885,8,SOCIALMEDIA,0,163-3,,163,3
2919,10,59,9,Blog,796,5305-1982,,5305,1982
2920,14,87,2,SOCIALMEDIA,903,6110-2113,,6110,2113
2921,2,1090,10,Socialmedia,0,488-15,,488,15
2922,16,452,18,NEWSLETTER,216,5735-749,,5735,749
2923,15,419,10,NEWSLETTER,89,4169-1162,,4169,1162
2924,14,761,13,Video,2,153-21,,153,21
2925,8,486,20,newsletter,76,2527-277,,2527,277
2926,20,96,3,NEWSLETTER,210,3072-689,,3072,689
2927,5,742,13,socialmedia,37,1772-292,,1772,292
2928,20,837,3,BLOG,5,1863-95,,1863,95
2929,18,645,6,socialmedia,0,151-10,,151,10
2930,6,429,19,NEWSLETTER,50,5213-486,,5213,486
2931,9,455,9,VIDEO,90,3188-583,,3188,583
2932,3,120,8,blog,64,948-243,,948,243
2933,10,968,4,SOCIALMEDIA,2,698-45,,698,45
2934,19,1026,3,NEWSLETTER,1,817-36,,817,36
2935,11,383,20,NEWSLETTER,43,2227-240,,2227,240
2936,8,1076,4,Video,0,694-15,,694,15
2937,10,794,19,newsletter,0,202-8,,202,8
2938,16,832,16,blog,4,2024-79,,2024,79
2939,16,439,10,VIDEO,35,3117-512,,3117,512
2940,12,948,14,Video,0,120-6,,120,6
2941,4,645,16,SOCIALMEDIA,14,3643-200,,3643,200
2942,7,489,8,newsletter,162,3936-801,,3936,801
2943,12,557,17,newsletter,2,428-29,,428,29
2944,10,40,8,Video,1054,5853-2672,,5853,2672
2945,6,606,11,socialmedia,113,2208-500,,2208,500
2946,16,956,20,Blog,5,1522-101,,1522,101
2947,16,305,6,newsletter,498,4327-1550,,4327,1550
2948,2,480,14,video,110,1495-390,,1495,390
2949,3,474,14,Socialmedia,7,381-36,,381,36
2950,6,1085,20,video,0,75-2,,75,2
2951,11,636,15,Socialmedia,33,3267-179,,3267,179
2952,8,217,16,video,30,548-99,,548,99
2953,19,1007,13,Newsletter,0,383-13,,383,13
2954,12,650,13,BLOG,55,1996-284,,1996,284
2955,1,261,18,Newsletter,128,2781-434,,2781,434
2956,20,228,11,video,446,4958-1593,,4958,1593
2957,11,1096,11,Newsletter,0,266-7,,266,7
2958,18,535,15,socialmedia,14,1890-258,,1890,258
2959,2,525,11,Newsletter,50,4736-447,,4736,447
2960,19,250,7,SOCIALMEDIA,94,2501-249,,2501,249
2961,5,846,14,Socialmedia,3,477-38,,477,38
2962,6,1115,5,Blog,0,957-14,,957,14
2963,12,555,18,socialmedia,134,3614-662,,3614,662
2964,13,632,7,Blog,28,1951-189,,1951,189
2965,6,818,10,Blog,27,2735-261,,2735,261
2966,11,173,14,Blog,566,4537-1711,,4537,1711
2967,11,1084,2,newsletter,0,323-12,,323,12
2968,9,722,19,SOCIALMEDIA,32,1833-257,,1833,257
2969,9,832,20,socialmedia,10,1234-152,,1234,152
2970,4,530,20,BLOG,95,5129-390,,5129,390
2971,4,203,5,VIDEO,256,7418-810,,7418,810
2972,15,332,16,VIDEO,137,1250-450,,1250,450
2973,15,734,3,newsletter,43,3085-548,,3085,548
2974,11,620,1,Video,52,2604-440,,2604,440
2975,20,103,3,SOCIALMEDIA,866,8887-3993,,8887,3993
2976,8,639,9,Video,27,1657-173,,1657,173
2977,1,721,4,VIDEO,45,3494-294,,3494,294
2978,10,480,16,BLOG,0,147-13,,147,13
2979,10,39,17,BLOG,204,3874-1018,,3874,1018
2980,1,373,15,NEWSLETTER,128,4952-1324,,4952,1324
2981,16,404,8,VIDEO,105,5240-751,,5240,751
2982,13,401,13,video,51,1667-352,,1667,352
2983,12,1106,2,VIDEO,1,846-28,,846,28
2984,9,945,10,Blog,3,983-50,,983,50
2985,20,645,19,newsletter,141,3774-776,,3774,776
2986,15,365,15,Video,285,4019-1014,,4019,1014
2987,1,186,15,Blog,464,7729-1353,,7729,1353
2988,9,595,12,Newsletter,14,584-100,,584,100
2989,15,572,7,Blog,76,4255-313,,4255,313
2990,14,214,4,socialmedia,5,138-28,,138,28
2991,6,156,14,NEWSLETTER,66,696-241,,696,241
2992,4,487,12,blog,154,5020-1050,,5020,1050
2993,12,657,4,Newsletter,50,2044-338,,2044,338
2994,9,777,1,blog,4,1065-41,,1065,41
2995,3,122,8,Newsletter,494,4880-1114,,4880,1114
2996,15,1041,17,blog,1,824-38,,824,38
2997,9,552,14,video,6,203-36,,203,36
2998,6,994,11,video,0,1003-18,,1003,18
2999,7,554,19,video,26,3478-325,,3478,325
3000,3,65,4,Blog,1098,7755-2890,,7755,2890
3001,16,777,1,NEWSLETTER,18,1685-142,,1685,142
3002,14,207,19,Video,150,4279-1718,,4279,1718
3003,9,947,7,SOCIALMEDIA,4,1593-61,,1593,61
3004,5,779,17,Newsletter,2,632-24,,632,24
3005,6,449,3,Blog,89,1840-331,,1840,331
3006,10,242,20,Socialmedia,112,6367-644,,6367,644
3007,10,948,14,Video,1,744-30,,744,30
3008,14,1027,17,Video,0,266-6,,266,6
3009,20,49,15,Video,155,2352-806,,2352,806
3010,20,1038,13,VIDEO,0,116-2,,116,2
3011,10,714,12,video,22,1528-209,,1528,209
3012,6,330,9,Blog,437,4937-1729,,4937,1729
3013,17,711,14,Newsletter,3,1879-73,,1879,73
3014,1,1086,7,socialmedia,0,542-19,,542,19
3015,13,760,16,Video,10,1730-94,,1730,94
3016,16,537,19,Newsletter,60,2155-261,,2155,261
3017,9,260,12,BLOG,266,7617-911,,7617,911
3018,10,997,11,Newsletter,0,792-14,,792,14
3019,3,102,20,Socialmedia,586,4665-2159,,4665,2159
3020,17,616,17,Socialmedia,48,2585-238,,2585,238
3021,3,696,4,Newsletter,84,2608-488,,2608,488
3022,3,167,14,Socialmedia,335,6773-1287,,6773,1287
3023,5,741,8,VIDEO,21,1404-165,,1404,165
3024,18,337,20,Socialmedia,173,2948-625,,2948,625
3025,7,578,10,video,121,4074-860,,4074,860
3026,10,78,11,Socialmedia,50,3152-307,,3152,307
3027,20,1026,1,newsletter,0,545-7,,545,7
3028,19,925,16,Socialmedia,0,748-40,,748,40
3029,18,564,3,video,39,2731-215,,2731,215
3030,3,584,16,socialmedia,36,927-169,,927,169
3031,19,1048,18,blog,0,855-13,,855,13
3032,1,880,2,Socialmedia,2,664-23,,664,23
3033,20,905,10,Newsletter,3,433-39,,433,39
3034,17,671,12,VIDEO,28,1927-216,,1927,216
3035,10,721,1,Socialmedia,38,3224-325,,3224,325
3036,7,36,18,Newsletter,211,2917-1349,,2917,1349
3037,4,912,19,Socialmedia,5,1645-93,,1645,93
3038,1,346,9,blog,149,2459-504,,2459,504
3039,19,878,3,Video,0,199-9,,199,9
3040,5,812,17,video,12,2718-100,,2718,100
3041,15,1056,17,Newsletter,0,377-5,,377,5
3042,18,400,8,Newsletter,176,4761-652,,4761,652
3043,5,253,7,NEWSLETTER,93,4425-642,,4425,642
3044,18,799,17,Socialmedia,16,2648-284,,2648,284
3045,1,670,11,Socialmedia,42,1742-266,,1742,266
3046,11,230,6,video,753,7442-2679,,7442,2679
3047,16,782,12,Video,11,2433-119,,2433,119
3048,16,994,12,SOCIALMEDIA,2,894-50,,894,50
3049,4,56,8,Blog,125,2639-1129,,2639,1129
3050,15,1062,16,VIDEO,1,970-39,,970,39
3051,20,535,9,Video,10,790-193,,790,193
3052,12,674,11,Newsletter,70,3736-708,,3736,708
3053,13,286,14,Socialmedia,257,5403-937,,5403,937
3054,18,461,11,blog,216,5345-962,,5345,962
3055,13,311,13,Socialmedia,305,4430-1610,,4430,1610
3056,17,1124,4,Blog,0,191-2,,191,2
3057,1,151,16,Socialmedia,106,645-241,,645,241
3058,12,528,19,Blog,91,4037-436,,4037,436
3059,20,781,15,Socialmedia,8,2877-251,,2877,251
3060,4,559,6,Blog,15,996-169,,996,169
3061,4,354,10,VIDEO,145,5557-1827,,5557,1827
3062,16,569,20,blog,7,1893-113,,1893,113
3063,17,707,5,Video,7,2522-188,,2522,188
3064,2,369,17,SOCIALMEDIA,15,1169-182,,1169,182
3065,9,929,12,Blog,0,1218-22,,1218,22
3066,15,348,1,Socialmedia,23,723-69,,723,69
3067,14,40,7,Blog,126,7475-1172,,7475,1172
3068,7,116,19,video,114,3239-466,,3239,466
3069,20,872,20,video,2,222-21,,222,21
3070,16,466,13,newsletter,192,5140-991,,5140,991
3071,3,636,17,socialmedia,41,4155-824,,4155,824
3072,18,450,16,Socialmedia,24,610-134,,610,134
3073,12,311,13,SOCIALMEDIA,225,7194-659,,7194,659
3074,7,1013,9,SOCIALMEDIA,0,131-2,,131,2
3075,7,927,3,video,8,1267-110,,1267,110
3076,9,414,20,Socialmedia,107,2043-484,,2043,484
3077,9,885,17,video,2,430-27,,430,27
3078,17,831,14,NEWSLETTER,10,2467-149,,2467,149
3079,7,983,4,Socialmedia,0,13-0,,13,0
3080,2,207,18,BLOG,57,1131-272,,1131,272
3081,7,534,8,Video,105,2152-528,,2152,528
3082,10,329,13,socialmedia,169,5996-1978,,5996,1978
3083,5,1087,9,Blog,1,932-46,,932,46
3084,4,1015,9,Newsletter,0,455-5,,455,5
3085,15,925,12,Socialmedia,4,1705-77,,1705,77
3086,18,792,7,video,7,1180-57,,1180,57
3087,13,368,20,Socialmedia,161,3283-1086,,3283,1086
3088,18,112,11,BLOG,528,4290-1924,,4290,1924
3089,6,706,14,Video,11,676-73,,676,73
3090,5,876,20,newsletter,3,781-49,,781,49
3091,17,516,1,newsletter,92,4410-525,,4410,525
3092,2,517,5,Blog,36,1187-320,,1187,320
3093,6,394,13,newsletter,191,3994-1246,,3994,1246
3094,7,570,9,Video,106,2350-585,,2350,585
3095,4,719,1,newsletter,58,2207-364,,2207,364
3096,3,322,3,Video,613,6654-2055,,6654,2055
3097,10,1112,19,newsletter,0,576-12,,576,12
3098,17,152,16,newsletter,442,8245-3104,,8245,3104
3099,12,333,4,socialmedia,472,6810-1931,,6810,1931
3100,18,311,11,newsletter,184,6584-516,,6584,516
3101,16,137,16,VIDEO,374,7209-1053,,7209,1053
3102,18,431,13,socialmedia,293,4442-1178,,4442,1178
3103,4,837,20,Newsletter,2,832-60,,832,60
3104,5,172,16,Socialmedia,440,6701-2524,,6701,2524
3105,19,134,18,Newsletter,489,8414-1574,,8414,1574
3106,14,638,18,Blog,24,3928-321,,3928,321
3107,11,1096,13,Newsletter,0,243-10,,243,10
3108,17,940,16,socialmedia,0,269-16,,269,16
3109,1,905,3,blog,5,1937-117,,1937,117
3110,11,408,2,BLOG,61,1678-220,,1678,220
3111,8,972,1,Newsletter,0,330-18,,330,18
3112,15,61,7,BLOG,159,3432-831,,3432,831
3113,12,810,8,NEWSLETTER,14,2546-264,,2546,264
3114,6,855,18,Video,4,604-45,,604,45
3115,13,920,14,Socialmedia,0,225-6,,225,6
3116,6,986,7,Blog,2,833-45,,833,45
3117,17,66,12,SOCIALMEDIA,813,6993-2606,,6993,2606
3118,10,298,15,Newsletter,286,4007-788,,4007,788
3119,16,250,7,newsletter,984,7563-2998,,7563,2998
3120,6,1010,3,Video,0,868-17,,868,17
3121,13,87,9,VIDEO,449,3592-1027,,3592,1027
3122,14,651,12,SOCIALMEDIA,8,561-63,,561,63
3123,18,162,8,VIDEO,110,1673-409,,1673,409
3124,18,567,16,VIDEO,68,1484-331,,1484,331
3125,13,704,13,Newsletter,77,3351-456,,3351,456
3126,13,299,12,Blog,112,5555-1055,,5555,1055
3127,12,1084,12,Socialmedia,0,448-6,,448,6
3128,4,117,17,NEWSLETTER,195,2639-551,,2639,551
3129,17,121,5,BLOG,33,1090-166,,1090,166
3130,6,46,18,NEWSLETTER,465,2133-992,,2133,992
3131,16,1118,9,blog,0,315-11,,315,11
3132,9,707,4,Blog,1,400-25,,400,25
3133,16,699,2,newsletter,23,1151-214,,1151,214
3134,9,863,9,newsletter,9,1543-161,,1543,161
3135,1,246,20,Blog,347,3374-1056,,3374,1056
3136,3,164,3,Newsletter,143,1870-761,,1870,761
3137,12,653,18,video,17,2279-412,,2279,412
3138,17,863,19,Newsletter,3,1404-89,,1404,89
3139,13,895,16,socialmedia,0,368-18,,368,18
3140,4,367,4,Video,78,1160-249,,1160,249
3141,20,509,17,NEWSLETTER,157,2655-676,,2655,676
3142,20,764,20,blog,12,1554-90,,1554,90
3143,14,219,14,VIDEO,5,174-64,,174,64
3144,6,323,17,Blog,302,4774-1083,,4774,1083
3145,1,726,16,blog,20,1070-128,,1070,128
3146,4,415,14,Blog,122,2558-823,,2558,823
3147,6,205,6,VIDEO,300,6837-2251,,6837,2251
3148,18,351,3,Socialmedia,116,4462-410,,4462,410
3149,20,38,15,NEWSLETTER,67,1110-164,,1110,164
3150,2,374,4,BLOG,33,1160-136,,1160,136
3151,1,283,2,SOCIALMEDIA,134,5139-450,,5139,450
3152,20,672,20,Socialmedia,13,449-67,,449,67
3153,19,41,14,Video,204,3224-924,,3224,924
3154,9,805,1,video,17,1556-134,,1556,134
3155,1,222,18,Socialmedia,689,6466-2501,,6466,2501
3156,16,390,1,newsletter,476,6588-1755,,6588,1755
3157,7,428,12,Blog,139,4762-478,,4762,478
3158,5,1115,8,Socialmedia,0,164-1,,164,1
3159,16,965,7,Newsletter,1,844-16,,844,16
3160,2,264,18,BLOG,143,3971-949,,3971,949
3161,7,691,3,Socialmedia,37,3923-339,,3923,339
3162,9,70,8,BLOG,4,168-24,,168,24
3163,5,808,10,BLOG,6,1474-65,,1474,65
3164,15,888,6,Blog,4,1770-79,,1770,79
3165,11,390,8,Socialmedia,144,5959-478,,5959,478
3166,15,335,11,BLOG,19,1380-258,,1380,258
3167,7,515,17,BLOG,88,2711-674,,2711,674
3168,20,993,20,video,1,941-42,,941,42
3169,5,1047,2,SOCIALMEDIA,0,375-8,,375,8
3170,10,902,15,blog,0,302-17,,302,17
3171,18,1010,3,blog,0,226-10,,226,10
3172,20,263,16,blog,290,6407-1448,,6407,1448
3173,11,1025,11,NEWSLETTER,0,111-1,,111,1
3174,18,791,14,newsletter,37,2939-369,,2939,369
3175,12,551,9,Video,66,4311-807,,4311,807
3176,10,580,9,video,21,2271-190,,2271,190
3177,1,1106,13,blog,0,898-37,,898,37
3178,12,949,3,video,2,1294-63,,1294,63
3179,15,579,8,Blog,28,4501-346,,4501,346
3180,9,1000,9,video,0,624-26,,624,26
3181,7,639,9,Socialmedia,22,2332-106,,2332,106
3182,14,563,15,SOCIALMEDIA,30,2595-307,,2595,307
3183,16,956,6,newsletter,1,779-26,,779,26
3184,9,557,5,Video,84,3278-796,,3278,796
3185,11,809,15,VIDEO,5,449-43,,449,43
3186,15,500,10,VIDEO,23,2652-334,,2652,334
3187,1,475,14,VIDEO,28,2212-234,,2212,234
3188,8,916,1,blog,1,234-18,,234,18
3189,17,883,4,Newsletter,2,1694-76,,1694,76
3190,19,204,9,NEWSLETTER,5,471-54,,471,54
3191,19,200,19,blog,517,4667-1554,,4667,1554
3192,12,710,14,Socialmedia,24,2137-365,,2137,365
3193,3,844,4,Video,13,1965-119,,1965,119
3194,20,298,15,Newsletter,73,2105-507,,2105,507
3195,15,767,10,Socialmedia,5,1126-111,,1126,111
3196,18,1126,15,Newsletter,1,979-22,,979,22
3197,5,778,8,Newsletter,17,1082-156,,1082,156
3198,2,1084,14,blog,0,56-0,,56,0
3199,18,161,19,BLOG,244,2815-917,,2815,917
3200,18,711,10,VIDEO,16,1318-169,,1318,169
3201,13,279,9,Video,241,6135-1971,,6135,1971
3202,12,127,6,video,114,2930-395,,2930,395
3203,11,1068,19,Video,0,453-4,,453,4
3204,13,1085,11,Video,0,137-3,,137,3
3205,7,94,7,SOCIALMEDIA,119,1165-453,,1165,453
3206,17,891,5,VIDEO,5,651-69,,651,69
3207,15,32,19,video,648,8791-3105,,8791,3105
3208,11,270,10,VIDEO,207,3967-1411,,3967,1411
3209,19,1112,13,Video,0,782-17,,782,17
3210,4,162,18,Video,348,4504-1505,,4504,1505
3211,10,1021,7,socialmedia,0,410-4,,410,4
3212,6,466,3,BLOG,20,831-239,,831,239
3213,3,418,20,socialmedia,12,1179-182,,1179,182
3214,4,140,17,Socialmedia,105,1169-323,,1169,323
3215,7,971,3,Video,3,1198-80,,1198,80
3216,2,445,15,VIDEO,56,2754-220,,2754,220
3217,14,330,12,VIDEO,659,5887-2106,,5887,2106
3218,19,812,3,Blog,4,403-52,,403,52
3219,20,500,11,video,252,4476-1178,,4476,1178
3220,17,123,14,Video,89,1139-248,,1139,248
3221,6,984,15,socialmedia,2,1275-74,,1275,74
3222,8,627,14,blog,16,1179-107,,1179,107
3223,19,986,19,VIDEO,1,1172-25,,1172,25
3224,13,138,8,Newsletter,1420,8257-3628,,8257,3628
3225,10,1123,1,Blog,0,900-41,,900,41
3226,9,545,6,Video,49,1468-221,,1468,221
3227,8,483,20,Socialmedia,65,1810-312,,1810,312
3228,3,286,20,Video,163,2797-577,,2797,577
3229,16,674,12,socialmedia,83,3920-576,,3920,576
3230,4,870,4,blog,4,513-48,,513,48
3231,6,589,11,socialmedia,49,3240-218,,3240,218
3232,16,837,18,video,1,478-39,,478,39
3233,19,767,14,Blog,0,59-3,,59,3
3234,20,1011,12,SOCIALMEDIA,1,714-36,,714,36
3235,20,139,12,Newsletter,253,4357-1555,,4357,1555
3236,13,216,14,socialmedia,27,1205-107,,1205,107
3237,15,773,15,Video,6,724-107,,724,107
3238,6,154,2,blog,259,8144-778,,8144,778
3239,5,252,15,blog,783,5633-1995,,5633,1995
3240,19,604,10,video,82,4079-624,,4079,624
3241,13,593,4,BLOG,9,527-97,,527,97
3242,12,967,2,VIDEO,4,1281-62,,1281,62
3243,13,127,14,VIDEO,445,7097-1633,,7097,1633
3244,6,671,4,NEWSLETTER,25,2171-201,,2171,201
3245,19,474,14,Newsletter,26,1821-425,,1821,425
3246,11,997,18,Socialmedia,0,257-8,,257,8
3247,13,698,8,NEWSLETTER,28,2467-336,,2467,336
3248,10,890,16,BLOG,0,403-9,,403,9
3249,12,898,2,NEWSLETTER,0,34-2,,34,2
3250,7,364,1,Blog,18,258-76,,258,76
3251,19,891,17,blog,1,583-29,,583,29
3252,18,906,1,blog,9,1624-150,,1624,150
3253,18,1058,13,Blog,0,822-33,,822,33
3254,4,841,8,Video,3,1646-55,,1646,55
3255,1,1120,6,SOCIALMEDIA,0,385-18,,385,18
3256,1,843,7,BLOG,13,1924-247,,1924,247
3257,16,747,11,BLOG,31,1224-196,,1224,196
3258,15,970,20,Video,0,921-22,,921,22
3259,15,64,4,Blog,994,5965-2662,,5965,2662
3260,4,1090,14,newsletter,1,759-28,,759,28
3261,16,576,2,Socialmedia,6,849-55,,849,55
3262,4,350,5,Video,484,5382-1694,,5382,1694
3263,7,987,10,newsletter,0,757-32,,757,32
3264,8,948,15,Video,1,1182-79,,1182,79
3265,3,44,2,Newsletter,861,6593-1883,,6593,1883
3266,4,358,15,Newsletter,258,5264-1398,,5264,1398
3267,14,359,15,NEWSLETTER,284,2484-862,,2484,862
3268,4,1064,13,VIDEO,0,71-2,,71,2
3269,5,743,14,blog,23,1435-230,,1435,230
3270,4,738,6,newsletter,1,828-29,,828,29
3271,6,273,8,Newsletter,118,4580-599,,4580,599
3272,15,542,13,video,73,2772-668,,2772,668
3273,17,167,14,socialmedia,674,6595-2275,,6595,2275
3274,4,311,14,NEWSLETTER,78,3002-223,,3002,223
3275,4,673,19,socialmedia,17,2499-248,,2499,248
3276,18,348,2,Video,57,4039-339,,4039,339
3277,1,1065,10,VIDEO,0,680-23,,680,23
3278,19,439,1,newsletter,12,889-148,,889,148
3279,7,764,10,blog,14,1034-93,,1034,93
3280,16,899,20,newsletter,0,181-5,,181,5
3281,11,827,6,newsletter,4,2269-82,,2269,82
3282,19,1123,1,video,0,588-17,,588,17
3283,15,811,13,blog,3,578-69,,578,69
3284,13,142,1,BLOG,251,5253-1979,,5253,1979
3285,14,1070,6,BLOG,0,297-8,,297,8
3286,15,104,12,blog,471,5387-1664,,5387,1664
3287,20,149,18,video,517,7368-1817,,7368,1817
3288,9,823,11,socialmedia,19,1622-189,,1622,189
3289,20,634,8,Video,69,4203-337,,4203,337
3290,20,353,16,socialmedia,320,5302-974,,5302,974
3291,6,246,7,VIDEO,509,6209-1280,,6209,1280
3292,10,863,4,NEWSLETTER,5,1815-75,,1815,75
3293,9,838,3,video,0,160-15,,160,15
3294,7,56,11,Video,349,3712-719,,3712,719
3295,4,432,20,Video,368,6068-1309,,6068,1309
3296,15,652,13,Socialmedia,1,167-8,,167,8
3297,3,557,16,Video,20,1098-200,,1098,200
3298,5,803,8,Newsletter,5,1491-191,,1491,191
3299,5,474,6,VIDEO,75,2792-481,,2792,481
3300,2,516,6,video,2,283-15,,283,15
3301,6,573,15,Blog,123,4472-815,,4472,815
3302,1,1072,7,BLOG,0,987-26,,987,26
3303,20,76,11,Video,9,102-30,,102,30
3304,9,894,13,Video,7,756-70,,756,70
3305,10,510,11,socialmedia,355,5579-1323,,5579,1323
3306,4,35,8,Socialmedia,567,7688-2076,,7688,2076
3307,20,757,17,VIDEO,12,1143-120,,1143,120
3308,8,213,11,newsletter,13,709-65,,709,65
3309,18,268,4,blog,472,4011-1494,,4011,1494
3310,17,204,15,socialmedia,636,8330-1556,,8330,1556
3311,17,978,12,video,1,818-45,,818,45
3312,7,515,13,VIDEO,161,4724-863,,4724,863
3313,19,957,19,socialmedia,0,52-0,,52,0
3314,18,328,9,newsletter,465,7217-2404,,7217,2404
3315,10,715,2,Video,12,2148-169,,2148,169
3316,5,510,17,blog,17,916-237,,916,237
3317,20,36,14,blog,191,5060-576,,5060,576
3318,3,214,9,video,136,4596-792,,4596,792
3319,9,36,18,Newsletter,48,1503-221,,1503,221
3320,13,1111,8,VIDEO,0,619-21,,619,21
3321,18,158,17,Newsletter,103,3769-471,,3769,471
3322,9,686,8,socialmedia,58,3624-658,,3624,658
3323,4,716,9,Blog,38,2965-454,,2965,454
3324,19,103,7,Blog,340,2466-1079,,2466,1079
3325,18,739,4,Socialmedia,12,963-162,,963,162
3326,5,238,4,blog,128,1355-518,,1355,518
3327,13,628,20,socialmedia,6,1668-118,,1668,118
3328,19,1114,11,video,0,27-0,,27,0
3329,13,573,8,NEWSLETTER,64,3933-364,,3933,364
3330,1,159,7,VIDEO,191,1295-480,,1295,480
3331,16,801,5,Newsletter,6,944-119,,944,119
3332,13,388,15,Socialmedia,39,1928-144,,1928,144
3333,8,606,12,Blog,27,3189-390,,3189,390
3334,18,1072,6,Video,0,358-7,,358,7
3335,6,697,6,VIDEO,59,3447-353,,3447,353
3336,8,396,17,socialmedia,144,1608-505,,1608,505
3337,14,382,3,SOCIALMEDIA,85,4350-350,,4350,350
3338,16,497,9,Blog,131,2194-580,,2194,580
3339,14,745,14,Socialmedia,49,3255-555,,3255,555
3340,19,254,15,blog,512,5802-2029,,5802,2029
3341,18,1088,7,BLOG,0,611-15,,611,15
3342,1,489,19,video,16,578-60,,578,60
3343,11,627,10,Blog,27,1410-159,,1410,159
3344,1,640,3,blog,77,3208-408,,3208,408
3345,4,907,12,Newsletter,1,1372-54,,1372,54
3346,7,1094,3,BLOG,0,766-27,,766,27
3347,6,1065,6,newsletter,0,252-9,,252,9
3348,9,819,20,Video,39,2571-316,,2571,316
3349,2,519,17,BLOG,165,4117-870,,4117,870
3350,17,958,19,SOCIALMEDIA,1,611-34,,611,34
3351,6,701,11,SOCIALMEDIA,12,891-156,,891,156
3352,10,579,15,Blog,35,2403-599,,2403,599
3353,5,925,3,Blog,1,941-72,,941,72
3354,11,831,1,Newsletter,26,2334-229,,2334,229
3355,7,663,8,Newsletter,25,1760-242,,1760,242
3356,5,527,12,blog,57,1974-280,,1974,280
3357,7,786,20,Blog,10,627-95,,627,95
3358,2,45,15,Newsletter,673,7486-2161,,7486,2161
3359,12,930,15,Socialmedia,1,805-30,,805,30
3360,1,343,16,VIDEO,51,1452-370,,1452,370
3361,14,972,16,blog,0,161-10,,161,10
3362,1,52,7,Video,718,5323-2137,,5323,2137
3363,11,1120,18,video,0,292-4,,292,4
3364,16,492,13,Newsletter,36,3053-290,,3053,290
3365,7,647,13,Newsletter,15,566-92,,566,92
3366,14,894,3,newsletter,1,508-28,,508,28
3367,20,307,15,Socialmedia,84,1303-265,,1303,265
3368,12,619,3,Newsletter,102,4428-729,,4428,729
3369,19,486,17,blog,89,4464-874,,4464,874
3370,9,866,8,Socialmedia,0,273-18,,273,18
3371,5,736,4,Socialmedia,8,1406-140,,1406,140
3372,9,130,17,newsletter,110,7836-1019,,7836,1019
3373,2,531,16,socialmedia,58,2231-547,,2231,547
3374,16,58,1,Video,122,829-251,,829,251
3375,11,244,3,VIDEO,391,7397-2612,,7397,2612
3376,5,371,4,VIDEO,280,2709-859,,2709,859
3377,1,532,7,newsletter,264,3815-989,,3815,989
3378,13,524,3,NEWSLETTER,49,1599-219,,1599,219
3379,20,490,5,SOCIALMEDIA,7,407-115,,407,115
3380,6,1105,1,video,0,723-29,,723,29
3381,10,730,8,Newsletter,22,2055-183,,2055,183
3382,20,1114,3,socialmedia,0,915-26,,915,26
3383,17,1033,3,blog,1,643-26,,643,26
3384,19,689,13,SOCIALMEDIA,19,1208-148,,1208,148
3385,11,1102,20,Video,0,235-4,,235,4
3386,9,204,17,newsletter,380,3423-1328,,3423,1328
3387,3,609,19,Socialmedia,33,2320-397,,2320,397
3388,20,161,3,socialmedia,299,5884-896,,5884,896
3389,6,721,17,Blog,20,2411-355,,2411,355
3390,16,924,4,Video,2,502-36,,502,36
3391,11,748,11,blog,15,918-101,,918,101
3392,20,475,6,Blog,140,4948-1071,,4948,1071
3393,13,520,11,Video,136,2063-557,,2063,557
3394,8,330,1,newsletter,12,276-87,,276,87
3395,10,587,12,SOCIALMEDIA,13,1590-92,,1590,92
3396,14,1094,5,Socialmedia,0,898-38,,898,38
3397,10,939,5,socialmedia,3,1595-126,,1595,126
3398,9,418,8,Socialmedia,1,163-22,,163,22
3399,3,973,5,newsletter,0,393-8,,393,8
3400,3,663,18,Socialmedia,43,2072-304,,2072,304
3401,8,553,17,Video,263,4924-1057,,4924,1057
3402,12,800,6,Socialmedia,24,2028-170,,2028,170
3403,7,157,17,blog,311,5830-1782,,5830,1782
3404,16,308,19,Socialmedia,137,2433-635,,2433,635
3405,3,565,17,video,2,115-20,,115,20
3406,15,457,17,socialmedia,46,1538-377,,1538,377
3407,16,1026,19,Socialmedia,0,767-21,,767,21
